model,relevance_tier,year,title,authors,source,work_type,doi,landing_page,open_access_status,is_oa,cited_by_count,openalex_id
HYSPLIT,core_or_named_application,2024,A Spatial Explicit Method Combining Hysplit and Random Forest for Predicting the Next-Day Pollen Concentration at Urban Scale,Zihang Huang; Fei Teng; Meng Bian,SSRN Electronic Journal,preprint,https://doi.org/10.2139/ssrn.5038806,https://doi.org/10.2139/ssrn.5038806,green,True,0,https://openalex.org/W4405130136
HYSPLIT,core_or_named_application,2024,"Change in the concentration of pollutants in the air over the city of Lucknow, together with HYSPLIT4.0's trajectory and dispersion analysis",Vipin Kumar; Prabhat Kumar Patel,Research Square,preprint,https://doi.org/10.21203/rs.3.rs-4295589/v1,http://dx.doi.org/10.21203/rs.3.rs-4295589/v1,green,True,0,https://openalex.org/W4400691881
HYSPLIT,core_or_named_application,2024,Detection and simulation of Kermanshah dust storm using HYSPLIT and WRF-chem models,Tooba Alizadeh; Majid Rezaei Banafsheh; Hashem Rostamzadeh; Gholamreza Goodarzi; Hedar Maleki; Hamzeh Alizadeh,Journal of Applied Research in Geographical Sciences,article,https://doi.org/10.61186/jgs.24.74.8,http://dx.doi.org/10.61186/jgs.24.74.8,hybrid,True,0,https://openalex.org/W4390773335
HYSPLIT,core_or_named_application,2024,"Improving the Atmospheric Dispersion Forecasts Over Washington, D.C. Using Urbannet Observations: A Study with Hysplit Model",Nebila Lichiheb; Fong Ngan; Mark Cohen,SSRN Electronic Journal,preprint,https://doi.org/10.2139/ssrn.4705311,http://dx.doi.org/10.2139/ssrn.4705311,green,True,0,https://openalex.org/W4391179784
HYSPLIT,core_or_named_application,2024,Isotopic Variability in Precipitation: Integrating HYSPLIT Raster Data,Philip L Moffatt; Ames F Fowler; Ricardo Sánchez‐Murillo; Jan Boll,,preprint,https://doi.org/10.22541/essoar.173463082.28360182/v1,https://doi.org/10.22541/essoar.173463082.28360182/v1,gold,True,0,https://openalex.org/W4405611736
HYSPLIT,core_or_named_application,2024,Path2Vec: A Deep Representation Learning Method for Trajectory Feature Extraction and HYSPLIT Uncertainty Quantification,Ke Ren; Chengyao Jin; Yuxuan Song; Yang Xu; Huijie Zhang,Applied Mathematics and Nonlinear Sciences,article,https://doi.org/10.2478/amns-2024-2258,https://doi.org/10.2478/amns-2024-2258,gold,True,0,https://openalex.org/W4402781681
HYSPLIT,core_or_named_application,2024,Spatio-Temporal Dynamics of Aerosol Optical Thickness derived Using MODIS-MAIAC Algorithm at a High Spatial Resolution Along with the HYSPLIT Trajectory Model,Akshay Chauhan; Namrata Jariwala; Robin A. Christian,Aerosol Science and Engineering,article,https://doi.org/10.1007/s41810-024-00217-9,http://dx.doi.org/10.1007/s41810-024-00217-9,closed,False,0,https://openalex.org/W4392383480
HYSPLIT,core_or_named_application,2024,Utilizing HYSPLIT for Emergency Response Modeling at SRS,Ian Earley; Brian Viner; Arelis Rivera-Giboyeaux,,conference-paper,https://doi.org/10.2172/2406245,https://doi.org/10.2172/2406245,gold,True,0,https://openalex.org/W4401007100
HYSPLIT,core_or_named_application,2024,Utilizing HYSPLIT for Emergency Response Modeling at SRS,Ian Earley; Joseph Wermter,,report,https://doi.org/10.2172/2406188,https://doi.org/10.2172/2406188,gold,True,0,https://openalex.org/W4401007042
HYSPLIT,core_or_named_application,2023,Identifying the natural and anthropogenic drivers of absorbing aerosols using OMI data and HYSPLIT model over South Asia,Hasan Nawaz; Salman Tariq; Zia ul Haq; Usman Mehmood,Air Quality Atmosphere & Health,article,https://doi.org/10.1007/s11869-023-01423-z,https://doi.org/10.1007/s11869-023-01423-z,hybrid,True,17,https://openalex.org/W4386447284
HYSPLIT,core_or_named_application,2023,Identifikasi Sumber Particulate Matter (PM) 2.5 di Sorong Berdasarkan READY Hysplit Backward Trajectory,Nuryanto Nuryanto; Shelin Melinda,Buletin GAW Bariri,article,https://doi.org/10.31172/bgb.v4i1.80,https://doi.org/10.31172/bgb.v4i1.80,diamond,True,5,https://openalex.org/W4380148499
HYSPLIT,core_or_named_application,2023,Identifying Dust Sources Affecting Southwestern Iran (Khuzestan Province) Using Remote Sensing Techniques and HYSPLIT Model,Fatemeh Dargahian; Yousef Mousivand; Samaneh Razavizadeh; Sakine Lotfinasabasl,Journal of the Indian Society of Remote Sensing,article,https://doi.org/10.1007/s12524-022-01648-y,https://doi.org/10.1007/s12524-022-01648-y,closed,False,5,https://openalex.org/W4313513291
HYSPLIT,core_or_named_application,2023,Simulating precipitation stable isotopes and tracking moisture sources in Qaidam Basin combining GCMs and HYSPLIT,Xi Zhang; Jiaqi Chen; Jiansheng Chen; Tao Wang; Fenyan Ma; Liwen Han; Xiaohui Ma; Liwen Han; Xiaohui Ma,Journal of Radioanalytical and Nuclear Chemistry,article,https://doi.org/10.1007/s10967-023-09180-0,https://doi.org/10.1007/s10967-023-09180-0,closed,False,3,https://openalex.org/W4387906738
HYSPLIT,core_or_named_application,2023,[Analysis of Causes and Sources of Summer Ozone Pollution in Rizhao Based on CMAQ and HYSPLIT Models].,Xin Lin; Tong Ji-long; Yifan Wang; Yuxiang Chen; Yong-le Liu; Xin Zhang; Cong-Jie Ao; Hao-Tian Liu,PubMed,other,https://doi.org/10.13227/j.hjkx.202207223,https://pubmed.ncbi.nlm.nih.gov/37309929,closed,False,2,https://openalex.org/W4380422658
HYSPLIT,core_or_named_application,2023,"Activity Concentrations of Cs-137, Sr-90, Am-241, Pu-238, and Pu-239+240 and an Assessment of Pollution Sources Based on Isotopic Ratio Calculations and the HYSPLIT Model in Tundra Landscapes (Subarctic Zone of Russia)",Andrey Puchkov; Evgeny Yakovlev,Applied Sciences,article,https://doi.org/10.3390/app132312952,https://doi.org/10.3390/app132312952,gold,True,2,https://openalex.org/W4389299967
HYSPLIT,core_or_named_application,2023,Estimation of power plant SO <sub>2</sub> emissions using the HYSPLIT dispersion model and airborne observations with plume rise ensemble runs,Tianfeng Chai; Xinrong Ren; Fong Ngan; Mark Cohen; Alice Crawford,Atmospheric chemistry and physics,article,https://doi.org/10.5194/acp-23-12907-2023,https://doi.org/10.5194/acp-23-12907-2023,gold,True,2,https://openalex.org/W4387633066
HYSPLIT,core_or_named_application,2023,Simulation of Water Vapor Source and Correlation Analysis with Precipitation in Liupan Mountain Based on HYSPLIT Model,峰 李,Operations Research and Fuzziology,article,https://doi.org/10.12677/orf.2023.133231,https://doi.org/10.12677/orf.2023.133231,closed,False,2,https://openalex.org/W4382564961
HYSPLIT,core_or_named_application,2023,Estimation of power plant SO <sub>2</sub> emissions using HYSPLIT dispersion model and airborne observations with plume rise ensemble runs,Tianfeng Chai; Xinrong Ren; Fong Ngan; Mark Cohen; Alice Crawford,,preprint,https://doi.org/10.5194/egusphere-2023-329,https://doi.org/10.5194/egusphere-2023-329,gold,True,1,https://openalex.org/W4324088764
HYSPLIT,core_or_named_application,2023,Simulation of cucumber downy mildew Spread and sedimentation based on HYSPLIT,Guilin Xu; Han Ping Mao,JOURNAL OF ADVANCES IN AGRICULTURE,article,https://doi.org/10.24297/jaa.v14i.9457,https://doi.org/10.24297/jaa.v14i.9457,diamond,True,1,https://openalex.org/W4379141279
HYSPLIT,core_or_named_application,2023,Transboundary Air Pollution in the Krakow Agglomeration Using the HYSPLIT Model,Maciej CIEPIELA; Wiktoria Sobczyk,Inżynieria Mineralna,article,https://doi.org/10.29227/im-2023-01-20,https://doi.org/10.29227/im-2023-01-20,diamond,True,1,https://openalex.org/W4386204616
HYSPLIT,core_or_named_application,2023,Analisis Trayektori Kabut Asap di Bandara Supadio Pontianak Menggunakan Model HYSPLIT (Studi Kasus 14-17 September 2019),Syntia Apriani; Yoga Satria Putra; Jasisca Meirany,PRISMA FISIKA,article,https://doi.org/10.26418/pf.v10i3.58088,http://dx.doi.org/10.26418/pf.v10i3.58088,diamond,True,0,https://openalex.org/W4390373387
HYSPLIT,core_or_named_application,2023,HYSPLIT Results,Nina Holzbach,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.8348667,https://doi.org/10.5281/zenodo.8348667,green,True,0,https://openalex.org/W4393653037
HYSPLIT,core_or_named_application,2023,HYSPLIT Results,Nina Holzbach,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.8351690,https://zenodo.org/record/8351690,green,True,0,https://openalex.org/W4393613210
HYSPLIT,core_or_named_application,2023,HYSPLIT Results,Nina Holzbach,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.8353115,https://zenodo.org/record/8353115,green,True,0,https://openalex.org/W4393843023
HYSPLIT,core_or_named_application,2023,HYSPLIT Results,Nina Holzbach,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.8352685,https://zenodo.org/record/8352685,green,True,0,https://openalex.org/W4394031489
HYSPLIT,core_or_named_application,2023,HYSPLIT Results 2016-11,Nina Holzbach,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.8348668,https://zenodo.org/record/8348668,green,True,0,https://openalex.org/W4394030619
HYSPLIT,core_or_named_application,2023,HYSPLIT Results 2016-11,Nina Holzbach,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.8348794,https://zenodo.org/record/8348794,green,True,0,https://openalex.org/W4393654842
HYSPLIT,core_or_named_application,2023,Peer review files HYSPLIT data,Annabel,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.8329967,https://doi.org/10.5281/zenodo.8329967,green,True,0,https://openalex.org/W4393623257
HYSPLIT,core_or_named_application,2023,Peer review files HYSPLIT data,Annabel,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.8329968,https://zenodo.org/record/8329968,green,True,0,https://openalex.org/W4394043343
HYSPLIT,core_or_named_application,2023,SIMULATION OF HYSPLIT OF AIR POLLUTION IMPACT TOWARDS AGRICULTURAL GROWTH IN KEDAH DURING SOUTHWEST MONSOON SEASON IN 2019,Thurgeswary Kumarasamy,,article,https://doi.org/10.35934/segi.v8i2.83,http://dx.doi.org/10.35934/segi.v8i2.83,gold,True,0,https://openalex.org/W4396910583
HYSPLIT,core_or_named_application,2023,日中韓の原発で重大事故が起きた場合の同地域での放射性物質被害の推定 : HYSPLITモデルによる推定,秀澈 李; Eva Lisowski; 瑋生 周; 健一 松本; 態妍 李; 堅一 大島; 蕙琳 柳; Jungmin Kang,Institutional Repositories DataBase (IRDB),article,,https://mylib.meijo-u.ac.jp/iwjs0028opc/TC05313896,green,True,0,https://openalex.org/W7145347546
HYSPLIT,core_or_named_application,2022,"Characteristics, non-carcinogenic risk assessment and prediction by HYSPLIT of bioaerosol released from Hospital and Municipal Sewage, China",Yanjie Wang; Song Zhang; Qing Hong; Huiling Song; Liying Yang; Kai Yang; Hui Xu; Fangfang Yu,Ecotoxicology and Environmental Safety,article,https://doi.org/10.1016/j.ecoenv.2022.114131,https://doi.org/10.1016/j.ecoenv.2022.114131,gold,True,23,https://openalex.org/W4298152995
HYSPLIT,core_or_named_application,2022,"Variation of ambient air pollutants concentration over Lucknow city, trajectories and dispersion analysis using HYSPLIT4.0",Divyanshu Saini; Namrata Mishra; Dilip H. Lataye,Sadhana,article,https://doi.org/10.1007/s12046-022-02001-2,https://doi.org/10.1007/s12046-022-02001-2,bronze,True,20,https://openalex.org/W4308748361
HYSPLIT,core_or_named_application,2022,"Evaluation of pollution indices, health hazards and source identification of heavy metal in dust particles and storm trajectory simulation using HYSPLIT model (Case study: Hendijan center dust, southwest of Iran)",Seyedeh Akram Jooybari; Hamidreza Peyrowan; Payman Rezaee; Hamid Gholami,Environmental Monitoring and Assessment,article,https://doi.org/10.1007/s10661-022-09760-9,https://doi.org/10.1007/s10661-022-09760-9,closed,False,19,https://openalex.org/W4206175335
HYSPLIT,core_or_named_application,2022,Sentinel-2 satellite and HYSPLIT model suggest that local cereal harvesting substantially contribute to peak Alternaria spore concentrations,Godfrey Apangu; Beverley Adams‐Groom; Jack Satchwell; Catherine H. Pashley; Małgorzata Werner; Maciej Kryza; Mariusz Szymanowski; Małgorzata Malkiewicz; Nicolas Bruffaerts; Lucie Hoebeke; Agnieszka Grinn‐Gofroń; Łukasz Grewling; Nestor González Roldán; G. Oliver; C. Sindt; Mathilde Kloster; Carsten Ambelas Skjøth,Agricultural and Forest Meteorology,article,https://doi.org/10.1016/j.agrformet.2022.109156,https://doi.org/10.1016/j.agrformet.2022.109156,closed,False,12,https://openalex.org/W4296337509
HYSPLIT,core_or_named_application,2022,Testing HYSPLIT Plume Dispersion Model Performance Using Regional Hydrocarbon Monitoring Data during a Gas Well Blowout,Gunnar W. Schade; Mitchell L. Gregg,Atmosphere,article,https://doi.org/10.3390/atmos13030486,https://doi.org/10.3390/atmos13030486,gold,True,10,https://openalex.org/W4220898375
HYSPLIT,core_or_named_application,2022,"Lagrangian particle dispersion (HYSPLIT) model analysis of the sea breeze case with extreme mean daily PM10 concentration in Split, Croatia",Tanja Trošić; Anita Filipčić,Environmental Science and Pollution Research,article,https://doi.org/10.1007/s11356-022-20918-3,https://doi.org/10.1007/s11356-022-20918-3,closed,False,9,https://openalex.org/W4281550701
HYSPLIT,core_or_named_application,2022,Application of the HYSPLIT model for birch pollen modelling in Poland,Daria Bilińska; Małgorzata Werner; Maciej Kryza; Małgorzata Malkiewicz; Piotr Rapiejko; Kazimiera Chłopek; Katarzyna Dąbrowska-Zapart; Agnieszka Lipiec; Dariusz Jurkiewicz; Ewa Kalinowska; Barbara Majkowska‐Wojciechowska; Dorota Myszkowska; Krystyna Piotrowska-Weryszko; Małgorzata Puc; Anna Rapiejko; Grzegorz Siergiejko; Elżbieta Weryszko‐Chmielewska; Andrzej Wieczorkiewicz; Monika Ziemianin,Aerobiologia,article,https://doi.org/10.1007/s10453-021-09737-0,https://doi.org/10.1007/s10453-021-09737-0,hybrid,True,8,https://openalex.org/W4210650090
HYSPLIT,core_or_named_application,2022,Identifying the moisture source of atmospheric precipitation in a typical alpine river watershed using stable H–O isotopes and HYSPLIT model,Tianning Li; Wenbo Rao; Hongbing Tan; Yaowei Li; Tao Tan,Arabian Journal of Geosciences,article,https://doi.org/10.1007/s12517-022-09596-0,https://doi.org/10.1007/s12517-022-09596-0,closed,False,8,https://openalex.org/W4210846239
HYSPLIT,core_or_named_application,2022,Particle Sedimentation in Numerical Modelling: A Case Study from the Puyehue-Cordón Caulle 2011 Eruption with the PLUME-MoM/HYSPLIT Models,Alessandro Tadini; Mathieu Gouhier; Franck Donnadieu; Mattia de’ Michieli Vitturi; Federica Pardini,Atmosphere,article,https://doi.org/10.3390/atmos13050784,https://doi.org/10.3390/atmos13050784,gold,True,4,https://openalex.org/W4280529383
HYSPLIT,core_or_named_application,2022,HYSPLIT/MACCS Atmospheric Dispersion Model Technical Documentation and Benchmark Analysis,Daniel Clayton; Nathan E. Bixler; Keith L. Compton,,report,https://doi.org/10.2172/1865261,https://doi.org/10.2172/1865261,green,True,3,https://openalex.org/W4281563711
HYSPLIT,core_or_named_application,2022,Transmission of Seeding Agent for Aircraft Precipitation Enhancement Based on the HYSPLIT Model,Xiuzhu Sha; Ronghao Chu; Meng Li; Yao Xiao; Jianfang Ding; Lisha Feng,Atmosphere,article,https://doi.org/10.3390/atmos13091508,https://doi.org/10.3390/atmos13091508,gold,True,2,https://openalex.org/W4296097264
HYSPLIT,core_or_named_application,2022,AIR QUALITY INFLUENCE OF SELECTED POLLUTANTS EMITTED FROM A FIRE OF 300 MG OF MUNICIPAL WASTE ON AMBIENT AIR QUALITY:AN EXAMPLE OF MODELLING WITH HYSPLIT,Wioletta Rogula–Kozłowska; Jan Stefan Bihałowicz,Zeszyty Naukowe SGSP,article,https://doi.org/10.5604/01.3001.0016.0222,https://doi.org/10.5604/01.3001.0016.0222,diamond,True,1,https://openalex.org/W4297999092
HYSPLIT,core_or_named_application,2022,Transport of Particulate Matter Due to Meteorological Changes Analyzed by HYSPLIT,Mariselvam Ammasi Krishnan; Padmanabhan Krishnaswami; Muthu Ram Pazhani Selvam; Vinnarasi Anthony Dass; Ragu Thangavel; S. Sivanesan,Revista de Chimie,article,https://doi.org/10.37358/rc.22.4.8542,https://doi.org/10.37358/rc.22.4.8542,diamond,True,1,https://openalex.org/W4307870067
HYSPLIT,core_or_named_application,2022,"Analysis of Transport Channel and Pollution Source Area of Atmospheric Particulate Matter in Beijing, China Based on Hybrid Single-Particle Lagrangian Integrated Trajectory Model",Jianmin Chen; Chaobin Zhou,Journal of Environmental Informatics Letters,article,https://doi.org/10.3808/jeil.202200081,https://doi.org/10.3808/jeil.202200081,diamond,True,0,https://openalex.org/W4285106151
HYSPLIT,core_or_named_application,2022,"Granulometric, Mineralogical, and HYSPLIT Analysis of Siliciclastic Sediments Derived from Sahara",A. C. Kovacs; György Varga; Nadia Gammoudi; János Kovács,"Advances in Science, Technology & Innovation/Advances in science, technology & innovation",conference-paper,https://doi.org/10.1007/978-3-030-72543-3_14,https://doi.org/10.1007/978-3-030-72543-3_14,closed,False,0,https://openalex.org/W4210523185
HYSPLIT,core_or_named_application,2022,HYSPLIT ensemble model output for case studies,Rosa Trancoso; Yannik Behr; Tony Hurst; Natalia I. Deligne,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.6363618,https://doi.org/10.5281/zenodo.6363618,green,True,0,https://openalex.org/W4393498415
HYSPLIT,core_or_named_application,2022,HYSPLIT ensemble model output for case studies,Rosa Trancoso; Yannik Behr; Tony Hurst; Natalia I. Deligne,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.6363619,https://zenodo.org/record/6363619,green,True,0,https://openalex.org/W4393804906
HYSPLIT,core_or_named_application,2022,HYSPLIT Meteorological Data at PROS station at Hanford site in ARL format,Hongfei Hou,Zenodo (CERN European Organization for Nuclear Research),article,https://doi.org/10.5281/zenodo.7369298,https://zenodo.org/record/7369298,green,True,0,https://openalex.org/W4310089123
HYSPLIT,core_or_named_application,2022,Incorporation of HYSPLIT Atmospheric Transport and Dispersion (ATD) Model into MACCS to Advance ATD Capabilities.,Daniel James Clayton,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),other,,https://www.osti.gov/biblio/1841828,green,True,0,https://openalex.org/W4287402517
HYSPLIT,core_or_named_application,2022,Observations of Gravity Wave propagation in the Equatorial Ionosphere after the Hunga Tonga-Hunga Ha'apai eruption with Ionosonde data and HYSPLIT Modeling,Newton Silva de Lima; Alan dos Santos Ferreira; Eriberto Barroso Façanha Filho; Liliam Gleicy de Souza Oliveira; Aldemir Malveira de Oliveira; Daniel Barros Valentim Mansur da Silva,,conference-paper,https://doi.org/10.29327/1247297.13-1,https://doi.org/10.29327/1247297.13-1,gold,True,0,https://openalex.org/W4395103958
HYSPLIT,core_or_named_application,2022,"Pemodelan Sebaran Polutan PM10 dan PM2,5 Model Hysplit pada Kawasan Gentala Arasy Kota Jambi",Rizky Muhamad Ilyas; Febri Juita Anggraini; Zuli Rodhiyah,Jurnal Engineering,article,https://doi.org/10.22437/jurnalengineering.v4i2.20840,https://doi.org/10.22437/jurnalengineering.v4i2.20840,diamond,True,0,https://openalex.org/W4309735631
HYSPLIT,core_or_named_application,2022,Sentinel-2 Satellite and Hysplit Model Show that Local Cereal Harvesting Substantially Contributes to Peak Alternaria Spore Concentrations,Godfrey Apangu; Beverley Adams‐Groom; Jack Satchwell; Catherine H. Pashley; Małgorzata Werner; Maciej Kryza; Mariusz Szymanowski; Małgorzata Malkiewicz; Nicolas Bruffaerts; Lucie Hoebeke; Agnieszka Grinn‐Gofroń; Łukasz Grewling; Nestor González Roldán; G. Oliver; C. Sindt; Mathilde Kloster; Professor Carsten Ambelas Skjøth,SSRN Electronic Journal,preprint,https://doi.org/10.2139/ssrn.4110821,https://doi.org/10.2139/ssrn.4110821,green,True,0,https://openalex.org/W4285220072
HYSPLIT,core_or_named_application,2022,Trajectory-geospatial approach using HYSPLIT Model in determining air pollution sources at Pasir Gudang industrial areas,Nor Diana Abdul Halim; Mohd Shahrul Nizam Mohd Ariffin; Khairul Nizam Abdul Maulud,Malaysian Journal of Society and Space,article,https://doi.org/10.17576/geo-2022-1804-02,https://doi.org/10.17576/geo-2022-1804-02,bronze,True,0,https://openalex.org/W4310984287
HYSPLIT,core_or_named_application,2021,Comparative Analysis of Three Methods for HYSPLIT Atmospheric Trajectories Clustering,Likai Cui; Xiaoquan Song; Guoqiang Zhong,Atmosphere,article,https://doi.org/10.3390/atmos12060698,https://doi.org/10.3390/atmos12060698,gold,True,47,https://openalex.org/W3172909160
HYSPLIT,core_or_named_application,2021,Incorporating features from the Stochastic Time-Inverted Lagrangian Transport (STILT) model into the Hybrid Single-Particle Lagrangian Integrated Trajectory (HYSPLIT) model: a unified dispersion model for time-forward and time-reversed applications,Christopher P. Loughner; Benjamin Fasoli; Ariel Stein; John C. Lin,Journal of Applied Meteorology and Climatology,article,https://doi.org/10.1175/jamc-d-20-0158.1,https://doi.org/10.1175/jamc-d-20-0158.1,hybrid,True,43,https://openalex.org/W3153429575
HYSPLIT,core_or_named_application,2021,"Variation and dispersal of PM10 and PM2.5 during COVID-19 lockdown over Kolkata metropolitan city, India investigated through HYSPLIT model",Biswajit Bera; Sumana Bhattacharjee; Nairita Sengupta; Soumik Saha,Geoscience Frontiers,article,https://doi.org/10.1016/j.gsf.2021.101291,https://doi.org/10.1016/j.gsf.2021.101291,hybrid,True,43,https://openalex.org/W3195843268
HYSPLIT,core_or_named_application,2021,"Use of Membranes and Detailed HYSPLIT Analyses to Understand Atmospheric Particulate, Gaseous Oxidized, and Reactive Mercury Chemistry",Mae Sexauer Gustin; Sarrah M. Dunham‐Cheatham; Lei Zhang; Seth N. Lyman; Nicole Choma; Mark S. Castro,Environmental Science & Technology,article,https://doi.org/10.1021/acs.est.0c07876,https://doi.org/10.1021/acs.est.0c07876,closed,False,34,https://openalex.org/W3046463355
HYSPLIT,core_or_named_application,2021,Dust storm simulation over the Sahara Desert (Moroccan and Mauritanian regions) using <scp>HYSPLIT</scp>,Achraf Qor‐el‐aine; András Béres; Gábor Géczi,Atmospheric Science Letters,article,https://doi.org/10.1002/asl.1076,https://doi.org/10.1002/asl.1076,gold,True,13,https://openalex.org/W4200053528
HYSPLIT,core_or_named_application,2021,Analyzing the impact of Saharan sand and dust storms based on HYSPLIT algorithm in Tunisian regions,Karim Bouchlaghem; Houda Chtioui; Mohamed Hichem Gazzah,Arabian Journal of Geosciences,article,https://doi.org/10.1007/s12517-021-07174-4,https://doi.org/10.1007/s12517-021-07174-4,closed,False,10,https://openalex.org/W3157854648
HYSPLIT,core_or_named_application,2021,"Modelling of volcanic ash with HYSPLIT and satellite observations: a case study of the 2018 Barren Island volcano eruption event, Andaman Territory, India",Goutham Krishna Teja Gunda; P. K. Champatiray; Mamta Chauhan; Prakash Chauhan; Mijanur Ansary; Arya Singh; Yateesh Ketholia; S. Balaji,Current Science,article,https://doi.org/10.18520/cs/v121/i4/529-538,https://doi.org/10.18520/cs/v121/i4/529-538,diamond,True,6,https://openalex.org/W4254278403
HYSPLIT,core_or_named_application,2021,"Study of the Behavior of Air Parcels, using PIXE, Hysplit and Wind Rose in the Metropolitan Zone of Toluca Valley, Mexico",Angélica Flores Ortiz; María de la Luz Jiménez Núñez; Raúl Venancio Díaz Godoy,Journal of Energy Research and Reviews,article,https://doi.org/10.9734/jenrr/2021/v9i130225,https://doi.org/10.9734/jenrr/2021/v9i130225,diamond,True,5,https://openalex.org/W3214432267
HYSPLIT,core_or_named_application,2021,Linking ground-satellite observations with HYSPLIT Back trajectory modeling to identify dust sources affecting Western Iran: A case study in Lorestan province,Elham Borna; Maryam Kiani Sadr; Seyed Ahmad Hosseini,Environmental Health Engineering and Management,article,https://doi.org/10.34172/ehem.2021.11,https://doi.org/10.34172/ehem.2021.11,diamond,True,3,https://openalex.org/W3165221226
HYSPLIT,core_or_named_application,2021,Moisture trajectories during heavy rainfall events using Hybrid Single-Particle Lagrangian Integrated Trajectory (HYSPLIT) model,S Aryalakshmi; Dhanya Madhu,Journal of Physics Conference Series,conference-paper,https://doi.org/10.1088/1742-6596/2070/1/012066,https://doi.org/10.1088/1742-6596/2070/1/012066,diamond,True,3,https://openalex.org/W3212530702
HYSPLIT,core_or_named_application,2021,Estimation of PM10 Concentrations from Biomass Burning and Anthropogenic Emissions Using the WRF–HYSPLIT Modeling System,Teerachai Amnuaylojaroen; Nungruethai Anuma,,book-chapter,https://doi.org/10.1201/9780429022036-21,https://doi.org/10.1201/9780429022036-21,closed,False,2,https://openalex.org/W3157301205
HYSPLIT,core_or_named_application,2021,Analisis Sebaran Particulate Matter (PM10) dan Gas Carbom Dioxide (CO) dari Aktivitas Kendaraan Bermotor menggunakan metode Hysplit Version 5 di Kota Jambi,Bambang Ristianto; M Damris; Rosyani Rosyani,Jurnal Pembangunan Berkelanjutan,article,https://doi.org/10.22437/jpb.v4i1.12250,https://online-journal.unja.ac.id/JPB/article/download/12250/11506,green,True,1,https://openalex.org/W3193612113
HYSPLIT,core_or_named_application,2021,Origin of dust pollution particulate matter less than 2.5 micron in Mashhad city using HYSPLIT and DREAM8b model,Fatemeh Bagheri; Mehri Rezayi,DOAJ (DOAJ: Directory of Open Access Journals),article,,https://doaj.org/article/6f7ae15fa25440e089f03865d8f5571b,green,True,0,https://openalex.org/W4287187941
HYSPLIT,core_or_named_application,2021,Research on a Dust Storm Process and Analysis of Meteorological Service Guarantee in Beijing Capital International Airport and Beijing Daxing International Airport Based on HYSPLIT Model,梦翔 徐,Advances in Geosciences,article,https://doi.org/10.12677/ag.2021.1111137,https://doi.org/10.12677/ag.2021.1111137,closed,False,0,https://openalex.org/W3211798461
HYSPLIT,core_or_named_application,2021,"The investigation of possible stratospheric origin of ozone presence at the surface at night, using HYSPLIT trajectory analysis",Moses E. Kosin,Holmes Museum Of Anthropology (Wichita State University),dissertation,,https://soar.wichita.edu/handle/10057/21594,closed,False,0,https://openalex.org/W3184826142
HYSPLIT,core_or_named_application,2021,Wildfire impact assessment through air quality monitoring in natural conservation areas and WRF-HYSPLIT coupled modelling,Jessica Castagna; Alfonso Senatore; Mariantonia Bencardino; Francesco D’Amore; Francesca Sprovieri; Nicola Pirrone; Giuseppe Mendicino,,conference-abstract,https://doi.org/10.5194/egusphere-egu21-12811,https://doi.org/10.5194/egusphere-egu21-12811,gold,True,0,https://openalex.org/W3167856300
HYSPLIT,core_or_named_application,2021,بررسی تشکیل و انتشار طوفانهای گرد و غبار ورودی به غرب و جنوب غرب ایران با استفاده از سنجش از دور، مدل جفتشده WRF–Chem ، و مدل پخش لاگرانژی ذرات HYSPLIT,راضیه پیلهوران; زهرا راستگو; امیرحسین نیک فال; بهروز مرادپور,فصلنامه علوم محیطی,article,https://doi.org/10.52547/envs.34186,https://envs.sbu.ac.ir/article_100660.html,closed,False,0,https://openalex.org/W3134156733
HYSPLIT,core_or_named_application,2021,بررسی ویژگی های رخداد پدیدة گردوخاک خراسان بزرگ در دورة گرم سال و شبیه سازی مسیر آن توسط مدل HYSPLIT (دورة آماری 20۰۰-20۱۷),الهام مبارک حسن; عباس رنجبر سعادت آبادی; ابراهیم فتاحی; فائزه نوری,پژوهش های جغرافیای طبیعی,article,https://doi.org/10.22059/jphgr.2021.294599.1007466,https://jphgr.ut.ac.ir/article_81944_3277571b40982291cf72647f6f1b8138.pdf,closed,False,0,https://openalex.org/W3173275605
